date,open,high,low,close,volume
2023-01-01,1.096951646650354,1.0944527164105011,1.0798908681388306,1.094956015918688,8645
2023-01-02,1.0982982946367983,1.091694487758498,1.0740878214187717,1.0851882700966622,1414
2023-01-03,1.109070671968674,1.097300974006826,1.0782917909678835,1.0859761803427512,4853
2023-01-04,1.1126989209683336,1.106679702331967,1.0765792428759897,1.0979734822595013,5426
2023-01-05,1.1154066966958476,1.090329767227201,1.0897472788867624,1.0860109668152813,1214
2023-01-06,1.103660788723638,1.0699624901329483,1.0892247086831737,1.092608114147485,1811
2023-01-07,1.1054539499779277,1.0845759832999984,1.0860246699908747,1.0949797747090666,3345
2023-01-08,1.0848459426126873,1.0820546742433774,1.1042200878487298,1.0978753854017669,4269
2023-01-09,1.0847540933712552,1.077214487437937,1.0951514743143382,1.0947384394605533,3572
2023-01-10,1.0804925309195224,1.0694720470384083,1.1014235171446278,1.0866022669596909,2203
2023-01-11,1.0978149385839702,1.0597672989552431,1.0968983725158052,1.096328123505827,3284
2023-01-12,1.0827147616260142,1.0742756208440138,1.1071199031019656,1.1063870529793234,4142
2023-01-13,1.0792876273531196,1.0794155768971203,1.1055663288496531,1.113168429752629,8437
2023-01-14,1.0722203880607128,1.0880783394847278,1.090218413535664,1.119473726107066,1943
2023-01-15,1.0822068506329248,1.108414200470355,1.083183023759448,1.1250599613922705,8391
2023-01-16,1.072401863541637,1.1147801107776742,1.0679214028267456,1.1225409499346322,5443
2023-01-17,1.0845491859900709,1.1221614302096397,1.0577009320940103,1.123278841427932,2542
2023-01-18,1.0852322901404392,1.1131620630067018,1.0551404522427121,1.1239377089319154,9140
2023-01-19,1.0869383323338564,1.1196989257006438,1.0537817952024382,1.1513787113863578,6356
2023-01-20,1.0817975993414874,1.1251445267719824,1.0483628853037026,1.1532866411219693,3485
2023-01-21,1.0932915302825614,1.1204716265586037,1.0568332373943499,1.1685543379666385,2083
2023-01-22,1.115074741939993,1.1268463328765437,1.0473704269503057,1.1699802734361653,5656
2023-01-23,1.1399531602080775,1.1160701364451286,1.0557332245442936,1.1620387278747537,6363
2023-01-24,1.1588869368979655,1.1154852101110666,1.031460193331926,1.1700884885618938,3778
2023-01-25,1.1489695227510117,1.1236953476438816,1.041454246118412,1.173191085676037,3184
2023-01-26,1.1395027847955403,1.127962272892113,1.026394672296123,1.171915782672316,3517
2023-01-27,1.1304428455252387,1.1169358837526342,1.011991773369624,1.1803720309452266,5884
2023-01-28,1.1316656116833848,1.1077652899299837,1.0266376288136998,1.1923624981107808,2767
2023-01-29,1.1380177392121318,1.0997618663308273,1.0372251720034702,1.2026377455908908,7570
2023-01-30,1.1502179956585383,1.1137823749627924,1.0319659168887187,1.2345538699950533,1356
2023-01-31,1.1596911417331315,1.1214601635308894,1.016051001167917,1.2364327228836147,8598
2023-02-01,1.15383617873733,1.1402012849182157,1.0145350617719076,1.2472650467823023,5680
2023-02-02,1.1670744073795156,1.1567957197930172,1.0072704911045463,1.2583398780180373,8444
2023-02-03,1.1761854298572165,1.1512390400084498,1.0243012925181847,1.270692996039815,5620
2023-02-04,1.1610049948444567,1.1510928366045632,1.0405573019023897,1.2490423149518217,8201
2023-02-05,1.152263523421081,1.158907346890605,1.0372425328549413,1.2517112716107082,8202
2023-02-06,1.146677287167092,1.1557922520235917,1.0355447192025797,1.2525361908855,2034
2023-02-07,1.1389698782188313,1.1538238291689606,1.0619146917257696,1.2462662658616728,5897
2023-02-08,1.159177352190235,1.158809947724799,1.045718888409289,1.241882144670539,8288
2023-02-09,1.1743697660069417,1.1581051249831447,1.04886398859924,1.251174341838695,6683
2023-02-10,1.1812047000196677,1.150476788011181,1.047138129280197,1.25921279895482,1589
2023-02-11,1.1987783648202777,1.1515312228272427,1.050910749992146,1.2670560370858301,7024
2023-02-12,1.2073587570096906,1.156914455319927,1.038172186084896,1.2701968665446466,4595
2023-02-13,1.1926591944314335,1.1740552950549443,1.0364486830063906,1.2784072412283762,1738
2023-02-14,1.1944185351872583,1.1787613465054174,1.0366522263283058,1.2789262416721725,1865
2023-02-15,1.2080335883128845,1.1811896872937322,1.0457541235061465,1.2585924279445193,6308
2023-02-16,1.2009166914017142,1.1886510162649462,1.0454625928649237,1.2564502293088744,5771
2023-02-17,1.1941089080543066,1.194694991216093,1.0501970672900398,1.2599785360269107,1359
2023-02-18,1.1964628113604958,1.2157129470274401,1.055201069952712,1.250326152110604,1646
2023-02-19,1.1741919081187278,1.225442557546732,1.0400871906285465,1.2309793729667222,3305
2023-02-20,1.1652477786702575,1.2228729045467968,1.0223218809316303,1.2099944421567255,3792
2023-02-21,1.1539630848296856,1.2450897182914231,1.0224107996027665,1.1928351923180043,1767
2023-02-22,1.1465269149433759,1.2459336600050381,1.0130338458683565,1.204844362261564,1776
2023-02-23,1.1456372080687292,1.2528527805785175,1.0194429941041767,1.2100183840477337,8618
2023-02-24,1.1439244684630336,1.2572011570342234,1.0160638291793533,1.21536961810435,2691
2023-02-25,1.1428791569803298,1.266738759029315,1.0290925439629657,1.2160462344629452,3739
2023-02-26,1.144874270600364,1.2718752715729194,1.033279157901093,1.2101373165360765,4139
2023-02-27,1.1649485025816275,1.2681501069815648,1.0525163499299786,1.2168064014422246,6882
2023-02-28,1.1669277423333548,1.2769804821856288,1.056883153330037,1.2197492384518398,2077
2023-03-01,1.1557976606370737,1.2694266239388492,1.0745544781617637,1.2335310700049962,9736
2023-03-02,1.1554327092993735,1.26826846876026,1.051930560720745,1.2296342229659025,8112
2023-03-03,1.1684476280648788,1.2571364666250848,1.0528247749921174,1.2271998308335963,2617
2023-03-04,1.1602210583354466,1.2556995560746296,1.0674171678419324,1.217025429263989,5889
2023-03-05,1.1482601468527331,1.2664306286101359,1.0552371071620732,1.2019963649761556,2329
2023-03-06,1.14686739854387,1.2587473008142225,1.0607929194870436,1.203919900417863,9224
2023-03-07,1.12530604518644,1.2508640787314127,1.053641709860506,1.211464779022406,6362
2023-03-08,1.1387177151892194,1.232379550880563,1.0389729329985218,1.1892563390370967,7768
2023-03-09,1.1334082379013006,1.2422861830706922,1.047611592044111,1.1739913326832656,4067
2023-03-10,1.1146971537612136,1.2386846970533154,1.0468461641158273,1.149061802906186,4880
2023-03-11,1.13242639217444,1.2674847845619566,1.0385688697116506,1.1485004820932323,9763
2023-03-12,1.1325815755043416,1.2622469362058617,1.035507332782418,1.1500850309642539,1205
2023-03-13,1.1143501469344905,1.242898867798432,1.0412320278009584,1.1553165706756394,8327
2023-03-14,1.1110193505408816,1.2248307933081075,1.0334706431330694,1.1435018690948318,2938
2023-03-15,1.1166243224017398,1.2318318758943234,1.0540158053517872,1.1435469262901108,6380
2023-03-16,1.1122128526979915,1.2391648068819558,1.0458591429130453,1.1359481486349887,6273
2023-03-17,1.0990169113260857,1.247628650703952,1.0359094511805569,1.137819194009315,7353
2023-03-18,1.1020708190496882,1.2362109166330326,1.0096754576363083,1.124931025097992,1776
2023-03-19,1.099603949273329,1.2384591780203271,1.0138172065759197,1.1058254366059947,7162
2023-03-20,1.107723555217239,1.2372205612626337,1.0114129549223723,1.1021030593447092,7903
2023-03-21,1.0931193602292117,1.2348762071868662,1.0117257494853138,1.1004035272279087,4912
2023-03-22,1.0949436207695942,1.2403618915374381,1.0130312728134525,1.1238271142592045,2554
2023-03-23,1.1033818672778744,1.2293195672544355,1.0120612087498069,1.1376229483700595,2180
2023-03-24,1.1008498229349997,1.2535502717180425,0.9913703465228865,1.1371490168044616,9955
2023-03-25,1.0975337235768372,1.2483131215175853,0.9913710410462356,1.1182864899526423,3993
2023-03-26,1.1118693309046068,1.249157358437737,1.0002936240321907,1.12278601965459,8810
2023-03-27,1.1227590695387764,1.2519130662515017,0.99867696538699,1.1113240586656559,7721
2023-03-28,1.1154751197669535,1.246416415263353,0.9995044828441141,1.1298240654982963,5480
2023-03-29,1.095896733335872,1.2379363638179501,0.9939320889230908,1.1216418786734774,4903
2023-03-30,1.1065300693155877,1.2353603987060569,0.9876090827728796,1.1172823746525835,9116
2023-03-31,1.1135581727960708,1.2381010217754107,0.9848209456738265,1.1186587035576794,1707
2023-04-01,1.122190244811195,1.2366295525310511,0.9764728978347621,1.1137205425658927,8373
2023-04-02,1.1120305139566726,1.2439373958005069,0.9676037342491829,1.1252747608316234,6096
2023-04-03,1.1312581920303344,1.2433872142105238,0.9488349284874639,1.120848936312118,9788
2023-04-04,1.1439824694037337,1.2516336125877157,0.9494949260386821,1.1123514770050273,9783
2023-04-05,1.1376607257577236,1.2361688426900534,0.941757592064111,1.109459094527602,7089
2023-04-06,1.1321798737806128,1.258262700817559,0.9500662002029907,1.1096514670810205,5896
2023-04-07,1.1078816978162245,1.2619382088970719,0.9567576162661328,1.090044898020068,6637
2023-04-08,1.0990970613949074,1.2577339594351287,0.9651061353077103,1.0902812643998845,2217
2023-04-09,1.0884302260285676,1.2749998215465068,0.9654922186463931,1.0894688395895953,1566
2023-04-10,1.0733038708763398,1.2808635909318642,0.9614029516508847,1.0861067901828012,5075
2023-04-11,1.0784635926544028,1.2885534240448415,0.9631228322873261,1.1033843292268422,5149
2023-04-12,1.083877072060802,1.2885575939058176,0.964640048127378,1.104318442834109,6822
